"","business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories"
"17230","F6ScBoyzVPhuvyJUUdUZ9Q","""""Merkato Ethiopian Restaurant""""","","""""4970 South Arville St, Ste 104""""","Las Vegas","NV","89118",36.0995316815,-115.198363098,4.5,24,1,"Restaurants;Ethiopian"
"17231","lyzrJAx85KdCQzZq8LSPMA","""""Jimmy & Joe's Pizzeria""""","","""""3950 W Ray Rd, Ste 1""""","Chandler","AZ","85226",33.3212854,-111.9102205,3.5,144,0,"Restaurants;Pizza"
"17232","NLTfEyC50pz8a29CYRqvtA","""""Birrieria Jalisco""""","Downtown","""""953 E Sahara Ave, Ste E8""""","Las Vegas","NV","89104",36.143672,-115.1409598,3,6,0,"Mexican;Restaurants"
"17233","rIcEm0o8Xk413HWD4-f2QA","""""PINO""""","","""""7000 E Mayo Blvd""""","Phoenix","AZ","85054",33.658183534,-111.932073618,3.5,232,1,"Italian;Restaurants;Pizza"
"17234","Qk36E2wRexicmtcUrEyWsQ","""""Los Compadres""""","","""""2350 W Northern Ave""""","Phoenix","AZ","85021",33.5530249,-112.1105709,3.5,68,1,"Mexican;Restaurants"
"17235","eWnlj6iTJBhz0wOpmnsD8Q","""""Latino Restaurant""""","","""""1107 Hatcher""""","Phoenix","AZ","85020",33.571077,-112.059008,4.5,3,1,"Mexican;Restaurants"
"17236","T8-8C1C7QwxzZcMGK_8H4A","""""Hash House A Go Go""""","","""""The M Resort, 12300 Las Vegas Blvd S""""","Henderson","NV","89044",35.9650379875,-115.169479015,3.5,322,0,"American (Traditional);Breakfast & Brunch;Restaurants"
"17237","h0Q6aerOtBrRfYkcue0MUA","""""Arby's""""","","""""715 N Gilbert Rd""""","Gilbert","AZ","85234",33.3629415,-111.7892036,3.5,9,1,"Restaurants;Fast Food;Burgers;Sandwiches"
"17238","xADzoC8MpHx9PVid4AvaNQ","""""Prime Provisions""""","","""""16640 N Scottsdale Rd""""","Scottsdale","AZ","85254",33.637775,-111.926212,4,19,0,"Sandwiches;Restaurants;Delis"
"17239","65gdQusMSPvBL6kgxs_UPA","""""Samurai Sam's Teriyaki Grill""""","","""""6339 E Greenway Rd""""","Scottsdale","AZ","85254",33.6246613,-111.9435263,4,4,0,"Japanese;Restaurants"
"17240","pV0eHAVd-guPjogXLnJ_Sg","""""Nekter Juice Bar""""","","""""2045 E Camelback Rd, Ste A16""""","Phoenix","AZ","85016",33.5082758,-112.0372054,4,61,1,"Ice Cream & Frozen Yogurt;Juice Bars & Smoothies;Food;Acai Bowls;Restaurants;Gluten-Free"
"17241","ZMgBp4XmiEHYAuXKbe1hUw","""""Tilted Kilt Pub & Eatery""""","","""""7077 E. Bell Rd.""""","Scottsdale","AZ","85254",33.6381664,-111.9286273,3,152,1,"Sports Bars;Restaurants;American (Traditional);Nightlife;Bars;Pubs;Chicken Wings"
"17242","aw0H9O1yysoHB0JanT0Ubw","""""Chicago Gyros""""","","""""717 W Union Hills Dr, Ste 1""""","Phoenix","AZ","85027",33.654353214,-112.083579912,4,257,1,"Greek;Restaurants;Mediterranean"
"17243","3FkwIqBgu7dCv9pFQRTBDg","""""Al's Chicago Style Hot Dogs""""","","""""53 N Val Vista Dr, Unit 101""""","Gilbert","AZ","85234",33.351375,-111.7549934,4,6,0,"Hot Dogs;Restaurants"
"17244","ItqPtxnayraXSlBS0EMOgg","""""MTO Café""""","Downtown","""""500 S Main St""""","Las Vegas","NV","89101",36.1669491,-115.1496248,4.5,875,1,"Comfort Food;Breakfast & Brunch;Cafes;Restaurants;Food"
"17245","iNbAht5CVY4KH_cympbHMA","""""Fired Pie""""","","""""414 W University Dr""""","Tempe","AZ","85281",33.4221752,-111.945369,4,45,1,"Salad;Restaurants;Pizza"
"17246","UHVeLqYpNLJp5mw_vnQnRQ","""""Four Seasons Diner""""","Chinatown","""""4250 W Spring Mountain Rd""""","Las Vegas","NV","89102",36.1253969,-115.1964719,2.5,61,1,"Diners;Restaurants;Chinese;Food;Desserts;Shaved Ice"
"17247","4vkOZ0kW4Hor43XqqNc0Og","""""Thai Basil Signature""""","","""""114 W Adams St, Ste 104""""","Phoenix","AZ","85003",33.4495994,-112.0754187,3.5,179,1,"Restaurants;Thai"
"17248","VRhFa6FzRUaPSayVfdLs4Q","""""Pei Wei""""","","""""Phoenix Sky Harbor Airport""""","Phoenix","AZ","85034",33.43671,-112.03609,2.5,11,1,"Restaurants;Asian Fusion"
"17249","0n3vcq00Z4ijqwwn-INfkg","""""Can't Dutch This""""","","""""""""","Las Vegas","NV","",36.175,-115.136389,4.5,3,1,"Restaurants;Food Stands;Food;Street Vendors;Food Trucks"
"17250","7pGWy3mR7gjMSE6x2njqPA","""""Orange Table""""","","""""7373 E Scottsdale Mall, Ste 6""""","Scottsdale","AZ","85251",33.492272,-111.923057,4,451,0,"Breakfast & Brunch;Restaurants;American (Traditional)"
"17251","bKxKPGmkwH-Q-GSbt7chNA","""""Stingray Sushi""""","","""""4302 N Scottsdale Rd""""","Scottsdale","AZ","85251",33.498661,-111.926367,3,261,0,"Japanese;Sushi Bars;Restaurants"
"17252","7xn6RDKmCanq2C8Fn-FNgg","""""Chilly Jilly'z""""","","""""1680 Nevada Hwy""""","Boulder City","NV","89005",35.969297,-114.8582,4.5,226,1,"Internet Cafes;Coffee & Tea;Shaved Ice;Burgers;Sandwiches;Breakfast & Brunch;Restaurants;Food;Juice Bars & Smoothies;Ice Cream & Frozen Yogurt"
"17253","DI6WQYe8tSigjzlmMYMpkw","""""Panda Express""""","","""""2905 W Ray Rd""""","Chandler","AZ","85224",33.3198873,-111.8918697,2,44,1,"Chinese;Fast Food;Restaurants"
"17254","e1E_lrNhLP9RGLmMa-KIog","""""Firehouse Subs""""","","""""11013 Scottsdale Rd, Ste 100""""","Scottsdale","AZ","85254",33.5858638354,-111.925471835,5,3,0,"Fast Food;Sandwiches;Restaurants;Delis"
"17255","prPOsr3aS9IStGdBil9l5A","""""Prima Pizza & Cafe""""","Southwest","""""7750 S Jones Blvd""""","Las Vegas","NV","89139",36.0484755,-115.2243771,3.5,107,1,"Pizza;Chicken Wings;Italian;Restaurants"
"17256","hV4j36jlyeBwTW_9uQiTjQ","""""U.S Fried Chicken Halal""""","Southeast","""""6420 S Pecos Rd, Ste C""""","Las Vegas","NV","89120",36.0724017332,-115.100421757,4.5,43,1,"Restaurants;Salad;Halal;Fast Food;Chicken Wings"
"17257","fSJFRzOF92gBuJ2ePitCEQ","""""Flame Broiler""""","","""""1537 W Broadway Rd, Ste 105""""","Tempe","AZ","85282",33.407148498,-111.965468936,4,20,1,"Asian Fusion;Restaurants"
"17258","itkonl5geVMxAOUTNiOHPQ","""""Bar North""""","","""""15024 N Scottsdale Rd, Ste 140""""","Scottsdale","AZ","85254",33.6239558569,-111.928832675,4,71,1,"Nightlife;Restaurants;Bars;American (New)"
"17259","sAEFh7e7fY-W2gMWSbIAWQ","""""MAD Greens - North Scottsdale""""","","""""14418 N Scottsdale Rd, Ste 185""""","Scottsdale","AZ","85254",33.617584,-111.9262452,4,138,1,"Sandwiches;Wraps;Salad;Vegetarian;Food;Juice Bars & Smoothies;Restaurants;Cafes"
"17260","B1X-D4mRW3VjNUUolPDItA","""""Mr Beijing""""","Eastside","""""730 E Flamingo Rd""""","Las Vegas","NV","89119",36.1151246,-115.1480267,3.5,173,1,"Restaurants;Barbeque;Chinese;Vegetarian"
"17261","7obotzA7aLL9kAUIUWQcJg","""""Los Kikos""""","","""""675 W Union Hills""""","Phoenix","AZ","85027",33.6539394,-112.082139,4,7,0,"Restaurants;Mexican;Food"
"17262","8aRk2nVmVvhfNFW9TcsUfA","""""Cafe Siena""""","Westside","""""Suncoast Casino, 9090 Alta Dr""""","Las Vegas","NV","89145",36.168723,-115.291215,2.5,47,0,"Restaurants;American (Traditional)"
"17263","9c3LlXubVkbMwIrS8dIp0Q","""""Ribs & Burgers""""","South Summerlin","""""2010 Festival Plaza Dr, Ste 170""""","Las Vegas","NV","89135",36.149123,-115.332938,3.5,282,0,"American (Traditional);Barbeque;Salad;Restaurants;Burgers;Gastropubs;Food"
"17264","pbIWelv-9YJEpQ7LxE0FOw","""""Paradise Bakery & Cafe""""","","""""14884 N Pima Rd, Ste 101""""","Scottsdale","AZ","85260",33.6200422461,-111.892283924,3,109,1,"Breakfast & Brunch;Bakeries;Food;Sandwiches;Restaurants"
"17265","RH6GHFdAS-uj7nBDFjsBoQ","""""Pizza Hut""""","","""""13706 W Bell Rd, Ste 16""""","Surprise","AZ","85374",33.6393810419,-112.352495081,2,10,1,"Chicken Wings;Italian;Pizza;Restaurants"
"17266","D-EUh2YgvWGNyhg4mJQcHg","""""Hole-in-the-Wall""""","","""""7677 North 16th St""""","Phoenix","AZ","85020",33.548933,-112.046248,3,92,1,"Restaurants;Steakhouses;Barbeque;American (Traditional)"
"17267","IrXlXhmSHlIllxZSAARjLA","""""Flaming Kabob""""","","""""921 E University Dr""""","Tempe","AZ","85281",33.421881,-111.925474,3.5,107,1,"Mediterranean;Halal;Middle Eastern;Restaurants"
"17268","PpicV2WP71Bmn5QsA9LAYw","""""Motor City Cafe""""","Eastside","""""4080 Paradise Rd""""","Las Vegas","NV","89169",36.1152094,-115.1532096,4,18,1,"Pizza;Restaurants;Cafes;Nightlife;Bars;Dive Bars"
"17269","egPsLkuY3XFHJNxum5S0bA","""""McDonald's""""","","""""2750 E Germann Rd""""","Chandler","AZ","85249",33.2811445,-111.7933589,2,16,1,"Burgers;Restaurants;Fast Food"
"17270","LkmrqzFEImqzfKbJxSrwEA","""""Hot Noodles Cold Sake""""","","""""15689 N Hayden Rd""""","Scottsdale","AZ","85260",33.6280962152,-111.891516618,3.5,139,1,"Noodles;Ramen;Japanese;Restaurants"
"17271","75u8X_saAIETRHgpECi8YA","""""Urban Taco""""","","""""6522 N 16th St""""","Phoenix","AZ","85016",33.5318417,-112.0479816,4,253,1,"Mexican;Tacos;Tapas/Small Plates;Restaurants"
"17272","pX3TM1r3PTgUdfUTAjk44w","""""The Beach House""""","Anthem","""""10430 S Eastern Ave""""","Henderson","NV","89052",36.0015244,-115.1068875,2,13,0,"Restaurants;Seafood"
"17273","_Vi33ZAf0hdBn5Cu0AnQig","""""Zoes Kitchen""""","","""""2985 S Alma School Rd""""","Chandler","AZ","85286",33.2623834,-111.8570831,4,36,1,"Restaurants;Mediterranean"
"17274","8QYOnNLFTrpfPip44eMheg","""""The House of Brews""""","","""""825 S Cooper Rd""""","Gilbert","AZ","85233",33.3345486,-111.8048599,3.5,142,0,"Restaurants;Sports Bars;Bars;American (New);Nightlife;Pubs"
"17275","VR2LTEsJByan97fcYRkl5w","""""Mariscos El Mariachi""""","","""""552 N Eastern Ave""""","Las Vegas","NV","89101",36.1721979927,-115.115679192,3.5,19,1,"Restaurants;Mexican"
"17276","_nB8HNT2IDRhlAoY9TPYew","""""Sushi Time""""","","""""5136 S Rural Rd""""","Tempe","AZ","85282",33.3784399134,-111.928999825,4,140,1,"Restaurants;Sushi Bars"
"17277","ejYx7kPD_tNprORTvKmUKg","""""Wendy's""""","","""""2125 E Baseline Rd""""","Gilbert","AZ","85234",33.378574,-111.7862822,4,13,1,"Fast Food;Restaurants;Burgers"
"17278","KFrJTt-NTXUrsdr7BGx5dg","""""Mika's Greek""""","","""""503 W Thomas Rd""""","Phoenix","AZ","85013",33.4800452046,-112.080798811,4,67,1,"Mediterranean;Restaurants;Vegetarian;Falafel;Greek"
"17279","VNr74A2-5_oqPN7bObPHuw","""""Paradise Café""""","Eastside","""""3000 Paradise Rd""""","Las Vegas","NV","89109",36.1362575,-115.1512526,2,75,0,"Restaurants;American (Traditional)"
"17280","MED1yEJMNSdwVMZG8e4Diw","""""Latitude 30""""","","""""7777 S Pointe Pkwy""""","Phoenix","AZ","85073",33.375942,-111.969786,4.5,4,0,"Nightlife;Restaurants;Bars"
"17281","dtqT51H8Q8mIvrLylVuiZg","""""OMG Sushi""""","","""""2351 N Rainbow Blvd, Ste 103""""","Las Vegas","NV","89108",36.2029786001,-115.242925712,4,126,1,"Restaurants;Sushi Bars"
"17282","hf761YTEXm0B1GdtGHGGYQ","""""China Bistro""""","","""""1420 Nevada Hwy""""","Boulder City","NV","89005",35.9708473569,-114.852456227,4.5,73,1,"Thai;Bars;Restaurants;Nightlife;Asian Fusion;Chinese"
"17283","2Vp_lhOseYAKIoqPOMvi8A","""""Chef Ming's Chinese Cuisine""""","","""""2595 E Craig Rd""""","North Las Vegas","NV","89030",36.2395558,-115.1147678,5,4,0,"Restaurants;Chinese"
"17284","500mXn_L5a4MI9GrOXvTeQ","""""ICON Lounge""""","","""""100 N 1st St""""","Phoenix","AZ","85004",33.4496677,-112.0728952,3.5,18,0,"Nightlife;Restaurants;Lounges;Bars"
"17285","OhUvHNtMiRzWLiKiaaXYBg","""""Pizza Fusion""""","Anthem","""""10345 S Eastern Ave, Ste 110""""","Henderson","NV","89052",36.0012277308,-115.109715611,3.5,50,0,"Salad;Restaurants;Pizza;Sandwiches"
"17286","j80OZnM_aOFgEz5xwLu31Q","""""Hot Dog On A Stick""""","Eastside","""""3532 S Maryland Pkwy""""","Las Vegas","NV","89109",36.1252617,-115.1371761,4,6,1,"Hot Dogs;Fast Food;Restaurants"
"17287","PigJeFg2m89ige5rbxlQgw","""""Burger King""""","","""""695 S Val Vista Dr""""","Gilbert","AZ","85296",33.3377682,-111.7551811,2,11,1,"Fast Food;Burgers;Restaurants"
"17288","sJNcipFYElitBrtiJx0ezQ","""""Arizona Wilderness Brewing""""","","""""721 N Arizona Ave, Ste 103""""","Gilbert","AZ","85233",33.3629619,-111.8411418,4,987,1,"Food;Breweries;Restaurants;Burgers;American (New)"
"17289","GcqBRZ3_PcSelMCUOeuxdQ","""""Taco Bell""""","Centennial","""""6520 N Buffalo""""","Las Vegas","NV","89131",36.280054736,-115.265649105,3,24,1,"Tex-Mex;Fast Food;Restaurants;Mexican"
"17290","eaNenRk_liZBERFFLCXqqQ","""""Hobak Korean BBQ""""","Chinatown","""""5808 Spring Mountain Rd, Ste 101""""","Las Vegas","NV","89146",36.1259456853,-115.221979631,4.5,741,1,"Barbeque;Restaurants;Korean"
"17291","x5m_Cux8UoFlVtqxzUa99Q","""""Cabana""""","The Strip","""""3145 Las Vegas Blvd S""""","Las Vegas","NV","89109",36.1257306214,-115.164708847,4,10,0,"Sandwiches;Bars;Restaurants;Nightlife"
"17292","F6Xyqyoi_RCTc3mf00ip2Q","""""J.K. Sushi""""","","""""751 E Bell Rd, Ste 9""""","Phoenix","AZ","85022",33.639101,-112.0630967,3.5,139,1,"Sushi Bars;Korean;Japanese;Restaurants"
"17293","ndQTAJzhhkrl1i5ToEGSZw","""""Oregano's Pizza Bistro""""","","""""523 W University Dr""""","Tempe","AZ","85281",33.4216173426,-111.946675175,4,537,1,"Restaurants;Italian;Pizza"
"17294","Xg7gOJjwtzmFGBxtSfOBlA","""""Green Lotus Vegetarian""""","","""""1933 W Main St, Ste 7""""","Mesa","AZ","85201",33.413244,-111.8735797,4,80,1,"Vegetarian;Restaurants"
"17295","QLU34OSLDiCG7wu6OrjqCw","""""Long Wong's of Laveen""""","","""""6260 S 35th Ave, Ste 170""""","Phoenix","AZ","85041",33.3893280131,-112.1341772,3,41,1,"Salad;Chicken Wings;Restaurants;Sandwiches"
"17296","ZNR0dkujYDCLM3CqtI9w8Q","""""Mack Ribz BBQ & Louisiana Fried Chicken""""","Eastside","""""3333 S Maryland Pkwy""""","Las Vegas","NV","89169",36.128998,-115.137672,3.5,3,0,"Barbeque;Restaurants"
"17297","wiAZ-GXNPCD2LcCQbysSNg","""""Subway""""","","""""10220 W McDowell Rd, Ste 120""""","Avondale","AZ","85392",33.4659249,-112.2803214,3,5,1,"Sandwiches;Restaurants;Fast Food"
"17298","mUW2zgEcGVV0ISM2X208Yg","""""Clancy's Pub""""","","""""4432 N Miller Rd""""","Scottsdale","AZ","85251",33.5015872,-111.9181982,3,94,1,"Nightlife;Bars;Restaurants;Pubs;American (Traditional)"
"17299","UZ34XAw1GJ3chCOuKL69Mg","""""Garcia's""""","","""""1706 E Warner Rd""""","Tempe","AZ","85284",33.3348350525,-111.912521362,3,83,1,"Mexican;Restaurants"
"17300","W8apgXmOxESpoL_EeogC5w","""""Fukumimi Ramen""""","Eastside","""""4860 S Eastern Ave""""","Las Vegas","NV","89119",36.1005917,-115.1172961,4,745,1,"Noodles;Restaurants;Japanese;Ramen"
"17301","cE8AfllSAn3RKsxqB6t4xw","""""Panda Express""""","","""""16760 W Waddell Rd""""","Surprise","AZ","85388",33.610433,-112.419646,1.5,17,1,"Restaurants;Fast Food;Chinese"
"17302","9qdrKG-C-tyKHNphT2_T1A","""""Verde Grill""""","","""""Trilogy Golf Club, 12575 W Golf Club Dr""""","Peoria","AZ","85383",33.7430592,-112.3312469,3,14,0,"Restaurants;American (New)"
"17303","5iSlHNIy3RLbCP5AayB31g","""""Ruby Tuesday""""","","""""865 West Craig Road""""","Las Vegas","NV","89032",36.2388340919,-115.154006492,3.5,159,1,"American (Traditional);Bars;Restaurants;Nightlife;Burgers"
"17304","Vf64uaRzgdsCSCRUJDcsHw","""""Daddy Duke's""""","","""""215 W Van Buren St""""","Avondale","AZ","85323",33.449699,-112.3513905,3.5,19,0,"Cheesesteaks;Italian;Restaurants"
"17305","7CNxazRz-toiswK4vkIqOg","""""Smashburger""""","","""""9918 W Happy Valley Rd, Ste 225""""","Peoria","AZ","85383",33.711579,-112.272855,3,77,1,"Hot Dogs;American (New);Restaurants;Burgers"
"17306","YSYDJTCt5kzY2kKnLNGRiA","""""SOL Mexican Cocina""""","","""""15323 N Scottsdale Rd, Ste 195""""","Scottsdale","AZ","85254",33.6254670046,-111.924173648,4,728,1,"Bars;Nightlife;Breakfast & Brunch;Mexican;Restaurants"
"17307","Eau1XrNg91XSzJRn_sCWTg","""""Chinoise""""","The Strip","""""3500 Las Vegas Blvd S""""","Las Vegas","NV","89109",36.1173432,-115.1763623,2.5,3,1,"Restaurants;Chinese"
"17308","luM8KQ2hMsD2r_4WlluUbA","""""East Valley Cafe""""","","""""6102 E Main St""""","Mesa","AZ","85205",33.4157036,-111.6995673,3.5,52,1,"American (Traditional);American (New);Bars;Food;Cafes;Nightlife;Restaurants"
"17309","HwjhWHbNp56t-dRiv3-wPA","""""Phoenicia Cafe""""","","""""616 S Forest Ave""""","Tempe","AZ","85281",33.4235278,-111.9368564,4,191,1,"Middle Eastern;Halal;Restaurants;Mediterranean;Greek"
"17310","gP3N1gZlgxBMVcrG1ZTP2g","""""McDonald's""""","","""""1212 W Main St""""","Mesa","AZ","85201",33.4153813,-111.857233,1,6,1,"Burgers;Restaurants;Fast Food"
"17311","xmWs-su5eB5_57CIw4sqfw","""""Gina's Bistro""""","Spring Valley","""""4226 S Durango Dr""""","Las Vegas","NV","89117",36.1128802,-115.2786224,4.5,187,0,"Restaurants;Italian"
"17312","bfmz_fm-9yvcAU29k9CD2g","""""Crepe Shack""""","Spring Valley","""""5025 S Fort Apache Rd, Ste 105""""","Las Vegas","NV","89148",36.0979917,-115.2977607,4.5,72,0,"Desserts;Specialty Food;Creperies;Restaurants;Food;Coffee & Tea"
"17313","UVs04bUfNR95WZd_k2pncg","""""Caribou Coffee & Einstein Bros. Bagels""""","","""""725 South Rural Rd""""","Tempe","AZ","85281",33.4226903,-111.9258724,3.5,8,1,"Restaurants;Sandwiches;Internet Cafes;Coffee & Tea;Food;Bagels"
"17314","k_3NA3abBzae4aTDjrMHtg","""""Red Hawk""""","Anthem","""""2634 W Horizon Ridge Pkwy""""","Henderson","NV","89052",36.001458,-115.102693,3.5,3,0,"Nightlife;American (Traditional);Bars;Restaurants"
"17315","n5UMGTW2394E1Qk7guLSqg","""""Papa Murphy's""""","","""""1385 East Warner Road, Suite 104""""","Gilbert","AZ","85296",33.3353352,-111.759715,4,19,1,"Pizza;Restaurants"
"17316","TJ782bOKB4FPl3tYYlaGcg","""""Marnee Thai Restaurant""""","Chinatown","""""5600 Spring Mountain Rd, Ste A""""","Las Vegas","NV","89146",36.1265084,-115.2182851,3.5,47,0,"Thai;Restaurants"
"17317","zusXbyXnJfS1Q-pZE9elmQ","""""Sonic Drive-In""""","","""""1919 W Deer Valley Rd""""","Phoenix","AZ","85027",33.6833468,-112.1010754,3,17,1,"Fast Food;Restaurants"
"17318","7GdKkZR23wZhvqgfkoKpdQ","""""5 & Diner Delux Surprise""""","","""""11340 W Bell Rd, Ste 125""""","Surprise","AZ","85374",33.6399115,-112.3040376,3,29,1,"Burgers;Diners;Restaurants;Breakfast & Brunch;American (Traditional)"
"17319","SktLID5_ywSlgVE-h3NB3Q","""""China A GoGo""""","Southwest","""""7435 S Durango Dr, Ste 105""""","Las Vegas","NV","89113",36.0529956,-115.2799348,3,116,1,"Restaurants;Chinese"
"17320","6H8xfhoZ2IGa3eNiY5FqLA","""""Trattoria Nakamura-Ya""""","Chinatown","""""5040 W Spring Mountain Rd, Ste 5""""","Las Vegas","NV","89146",36.1266205315,-115.209951897,4.5,386,1,"Italian;Vegan;Japanese;Restaurants"
"17321","SIyWuK96ql4m7cFh9ScPMg","""""Jack in The Box""""","","""""16760 W Bell Rd""""","Surprise","AZ","85374",33.6393375272,-112.419186591,1.5,24,1,"Fast Food;Burgers;Restaurants"
"17322","DGX2ldVGub9F1EAU9R7C5A","""""Subway""""","Southwest","""""8110 W Warm Springs Blvd""""","Las Vegas","NV","89113",36.055948,-115.26802,2.5,44,1,"Fast Food;Sandwiches;Restaurants;Soup"
"17323","9h1yt59R6N_dpWSCA1FDDA","""""Papa Murphy's""""","","""""2760 West Deer Springs Way""""","North Las Vegas","NV","89084",36.2842093,-115.1788484,3.5,10,1,"Restaurants;Pizza"
"17324","GRWIABHedj1m8DDoAuTIMg","""""Centerfolds Cabaret LV""""","Eastside","""""4416 Paradise Rd""""","Las Vegas","NV","89169",36.109518,-115.1520171,3,9,1,"Nightlife;American (Traditional);Bars;Restaurants;Arts & Entertainment;Cabaret;Adult Entertainment"
"17325","i7qF0eFoe35Cedn_seUm1w","""""Picazzo's Organic Italian Kitchen""""","","""""11340 W Bell Rd, Ste 118 A""""","Surprise","AZ","85374",33.639888,-112.3040101,3.5,28,0,"Pizza;Gluten-Free;Restaurants;Italian"
"17326","aZshH0IfszzZyXkoVLPVuw","""""Jimmy John's""""","","""""10045 W Camelback Rd, Ste 100""""","Phoenix","AZ","85037",33.5074935016,-112.276954857,3.5,39,1,"Restaurants;Sandwiches"
"17327","816UOVoEQM6yLiWBD7PDNQ","""""El Canelo Restaurant""""","Downtown","""""23 N Mojave""""","Las Vegas","NV","89101",36.160158,-115.10591,3.5,20,1,"Mexican;Seafood;Restaurants"
"17328","lpYFsXFrojiBZ1kbWR2lZw","""""Four Peaks Grill & Tap""""","","""""15745 N Hayden Rd, Ste D5-7""""","Scottsdale","AZ","85260",33.6283902,-111.893335,4,550,1,"Pubs;Local Flavor;American (New);Breakfast & Brunch;Restaurants;Bars;Food;Nightlife;Breweries"
"17329","KdBFybvUi0P6wPvustHB-w","""""Pink Pepper Thai Cuisine""""","","""""245 E Bell Rd""""","Phoenix","AZ","85022",33.6395383,-112.0717546,4,16,0,"Restaurants;Thai"
"17330","N8D-5-fW7EkBdKjNYGhu0A","""""La Cave Wine and Food Hideaway""""","The Strip","""""3131 Las Vegas Blvd S""""","Las Vegas","NV","89109",36.129868,-115.164896,4,525,1,"Tapas Bars;Restaurants"
"17331","p0mrAI9F5obInFizyfc_0A","""""Zinburger""""","","""""15257 N Scottsdale Rd, Ste F150""""","Scottsdale","AZ","85254",33.6245114918,-111.923613487,4,282,1,"American (New);Restaurants;Burgers"
"17332","WZIKjz9Pq50xOZUBfAebhw","""""Burger King""""","","""""25 W University Dr""""","Tempe","AZ","85281",33.4215855,-111.9408399,1.5,4,0,"Burgers;Fast Food;Restaurants"
"17333","h3pMMRwqBjMeMtk0_qQzRQ","""""Mezzo Bistro and Wine""""","Northwest","""""4275 N Rancho Dr, Ste 130""""","Las Vegas","NV","89130",36.2371621,-115.2312022,4,409,1,"Italian;Restaurants"
"17334","F0QPkgrcXx1xBxXT7Htuhg","""""Bally's Steakhouse""""","The Strip","""""3645 Las Vegas Blvd S""""","Las Vegas","NV","89109",36.1142391,-115.1727367,3.5,67,0,"Restaurants;Steakhouses"
"17335","RvZoGW4Kxw7fJ7IO-diIWw","""""Jack In the Box""""","","""""1790 W Chandler Blvd""""","Chandler","AZ","85224",33.3064811,-111.8744448,1.5,13,1,"Fast Food;Restaurants"
"17336","dGeQWmxfdQK5lL6Ag0BhIQ","""""Third Base""""","","""""1949 W Ray Rd, Ste 11""""","Chandler","AZ","85224",33.319395,-111.874965,3,54,1,"Pubs;Restaurants;American (Traditional);Beer;Wine & Spirits;Bars;Breakfast & Brunch;Nightlife;Food"
"17337","7ExQwvixD7FhnBRFVhpPcA","""""Putters Bar & Grill""""","","""""1231 American Pacific Dr""""","Henderson","NV","89074",36.0415723918,-115.040320768,4,45,1,"Pizza;Sports Bars;Bars;Pubs;Restaurants;Nightlife;American (New)"
"17338","dyEYOzQmtIcP4hXvqrvtdg","""""Gus's New York Pizza & Bar""""","","""""19401 N Cave Creek Rd""""","Phoenix","AZ","85024",33.662733,-112.030295,2.5,19,0,"Restaurants;Italian;Pizza"
"17339","gJm6XxUQ7uHlrh8Y8fRiuw","""""Kabob Korner""""","Downtown","""""507 E Fremont St""""","Las Vegas","NV","89101",36.168876,-115.1403955,4,168,0,"Mediterranean;Indian;Pakistani;Halal;Restaurants;Greek"
"17340","y4jOgvovJ8JX3yRSzu7yUg","""""Little Caesars Pizza""""","","""""3554 W Glendale Ave""""","Phoenix","AZ","85051",33.5389163,-112.1367868,2,8,1,"Pizza;Restaurants"
"17341","Abv02cQmJWnJqxWIXySaqw","""""Turkish Kitchen""""","","""""393 W Warner Rd, Ste 103""""","Chandler","AZ","85225",33.334536,-111.846555,4.5,38,0,"Halal;Turkish;Restaurants"
"17342","FirWX-Ep5203TsdiGgShKg","""""The Vig Uptown""""","","""""6015 N 16th St""""","Phoenix","AZ","85016",33.5244309,-112.0470847,4,557,1,"American (New);Restaurants"
"17343","Hoyxjh8sLWi7TgMv17ZA-w","""""Goldilocks Bakeshop""""","","""""9550 S Eastern Ave, Unit 110""""","Henderson","NV","89123",36.0143056,-115.1175105,3.5,10,0,"Filipino;Restaurants;Bakeries;Food"
"17344","v8QuF4YX9Bb-qEtKLVPrmA","""""Buffalo Wild Wings""""","","""""705 S Rural Rd, Ste 101""""","Tempe","AZ","85281",33.4235735,-111.9258327,2.5,236,1,"Bars;Sports Bars;Chicken Wings;Nightlife;American (Traditional);Restaurants"
"17345","zfVX06OXuGM74MK2Cwducg","""""Clubhouse Grill""""","","""""14175 W Indian School Rd""""","Goodyear","AZ","85395",33.4842986279,-112.365252471,2.5,62,0,"American (Traditional);Bars;Sports Bars;Nightlife;Restaurants"
"17346","8Rh8YTwQjiLQq8ycBrKqkw","""""Fat Willy's Clubhouse Pub & Grill""""","","""""650 N Hawes Rd""""","Mesa","AZ","85207",33.4176828798,-111.649857759,4,15,1,"Restaurants;American (New);American (Traditional)"
"17347","9avLLw9uke50m8qO9doyMQ","""""King's Sausage""""","Downtown","""""917 Fremont St""""","Las Vegas","NV","89101",36.166757,-115.135551,5,17,0,"Specialty Food;Hot Dogs;Food;Restaurants;Bars;Street Vendors;Nightlife;Ethnic Food"
"17348","M9N2eaO8PkT7MHGLLA6V3Q","""""Panda Express""""","","""""5000 S Arizona Mills Cir, Ste 645""""","Tempe","AZ","85282",33.3831468,-111.9647254,2,3,0,"Chinese;Fast Food;Restaurants"
